block,lot,qualifier,prop_class,prop_loc,net_value,land_val,impr_val,last_sale,deed_date,yr_built
46,19,,2,1013 WEST ST,366800,196000,170800,28000,2002-03-19,1907
46,20,,2,1011 WEST ST,361200,196000,165200,1,2022-01-24,1907
46,21,,2,1009 WEST ST,399700,196000,203700,114600,2001-03-30,1901
46,22,,2,1007 WEST ST,356200,196000,160200,1,1995-03-30,1902
46,23,,2,1005 WEST ST,353300,196000,157300,1,2006-08-03,1902
46,24,,2,1003 WEST ST,365700,217800,147900,455000,2022-09-12,1917
46,25,,2,1001 WEST ST,164800,152500,12300,455000,2022-09-12,1970
46,26,,2,604 10TH ST,688300,276800,411500,172000,2000-08-31,1907
46,27,,4C,606-08 10TH ST,908700,360000,548700,490000,2015-07-31,1900
46,29,,2,610 10TH ST,556900,269400,287500,1,2008-07-09,1907
46,30,,2,612 10TH ST,683200,352600,330600,1,2010-06-12,1907
46,31,,4C,614 10TH ST,1172700,360000,812700,0,,1900
46,32,C0001,2,616 10TH ST,173600,116200,57400,1,2014-05-15,1910
46,32,C0002,2,616 10TH ST,213900,118100,95800,200000,2019-05-17,1910
46,32,C0003,2,616 10TH ST,207100,121900,85200,175000,2020-07-17,1910
46,32,C0004,2,616 10TH ST,202800,119100,83700,190000,2020-02-12,1910
46,32,C0005,2,616 10TH ST,191100,121900,69200,87000,2020-10-16,1910
46,32,C0006,2,616 10TH ST,202800,119100,83700,185000,2021-03-31,1910
46,32,C0007,2,616 10TH ST,369300,228700,140600,219000,2020-07-24,1910
47,1,,4C,1000-02 WEST ST/522 10TH,2360100,540000,1820100,2120000,2015-09-01,1918
47,3,,2,1004 WEST ST,788900,307500,481400,545000,2018-12-18,1907
47,4,,2,1006 WEST ST,629000,307500,321500,187000,2010-11-12,1907
47,5,,2,1008 WEST ST,867000,307500,559500,599000,2006-03-24,2005
47,6,,2,1010 WEST ST,613300,276800,336500,190000,2019-08-27,1907
47,9,,4C,519 11TH ST,857600,420000,437600,1,2010-02-19,1910
47,10,,4A,515 11TH ST,623500,287500,336000,350000,2015-08-25,1920
47,12,,2,513 11TH ST,799800,307500,492300,600000,2021-04-07,1907
47,13,,4C,511 11TH ST,803100,360000,443100,300000,2013-09-03,1910
47,14,,2,509 11TH ST,502600,276800,225800,0,,1907
47,15,,4A,1015 BERGENLINE AVE,1073200,800000,273200,575000,2015-12-15,1910
58,12,,2,1201 CENTRAL AVE,646900,276800,370100,0,,1898
58,13,,2,708 12TH ST,711100,359800,351300,0,,1903
58,14,,2,710 12TH ST,1053000,359800,693200,441000,2008-10-16,1700
58,15,,2,712 12TH ST,580700,359800,220900,539000,2019-04-26,1961
58,16,,2,714 12TH ST,649900,359800,290100,128000,1994-12-15,1963
58,17,,2,716 12TH ST,742900,359800,383100,10,2020-05-29,1923
58,18,,4C,718 12TH ST,2840900,1320000,1520900,567500,1992-02-12,1960
58,21,,4A,1200-1204 SUMMIT AVE,1197600,650000,547600,1,2005-10-06,1913
58,23,,4A,1206 SUMMIT AVE,325000,227500,97500,370000,2013-11-01,0
58,24,,4A,1208 SUMMIT AVE,5046100,1620000,3426100,4900000,2024-07-30,1930
58,26,,4A,1212 SUMMIT AVE,2527900,1170000,1357900,0,,1910
58,29,,4A,1218 SUMMIT AVE,976100,540000,436100,499000,2007-01-10,1910
58,30,,4C,1220 SUMMIT AVE,2000000,1440000,560000,986000,2011-03-25,1900
58,31,,2,723 13TH ST,585500,276800,308700,250000,2011-01-05,1898
58,32,,2,721 13TH ST,588800,276800,312000,25000,2023-11-21,1898
58,33,,2,719 13TH ST,539200,276800,262400,115000,1998-09-09,1898
58,34,,2,717 13TH ST,629200,353600,275600,1,2024-01-12,1900
58,35,,2,715 13TH ST,605300,307500,297800,1,2019-06-13,1903
58,36,,2,713 13TH ST,654600,307500,347100,235000,2012-08-20,1898
58,37,,2,711 13TH ST,966400,507400,459000,760000,2021-09-10,1898
58,39,,2,709 13TH ST,649600,353600,296000,430000,2016-04-08,1898
59,1,C0001,2,1200 CENTRAL AVE,299700,137700,162000,175000,2019-06-13,1910
59,1,C0002,2,1200 CENTRAL AVE,253500,113400,140100,25000,2001-10-01,1910
59,1,C0003,2,1200 CENTRAL AVE,343900,160000,183900,235000,2019-06-28,1910
59,1,C0004,2,1200 CENTRAL AVE,331600,153900,177700,265000,2019-08-02,1910
59,1,C0005,2,1200 CENTRAL AVE,253500,113400,140100,193000,2019-03-07,1910
59,1,C0006,2,1200 CENTRAL AVE,379400,178200,201200,1,2024-08-28,1910
59,1,C0007,2,1200 CENTRAL AVE,331600,153900,177700,280000,2020-08-13,1910
59,1,C0008,2,1200 CENTRAL AVE,253500,113400,140100,125000,2008-07-31,1910
59,1,C0009,2,1200 CENTRAL AVE,379400,178200,201200,100,2024-07-12,1910
59,1,C0010,2,1200 CENTRAL AVE,347300,153900,193400,275000,2022-02-28,1910
59,1,C0011,2,1200 CENTRAL AVE,253500,113400,140100,145000,2016-06-10,1910
59,1,C0012,2,1200 CENTRAL AVE,356900,178200,178700,179000,2012-11-06,1910
59,1,C0097,2,1200 CENTRAL AVE,297000,135700,161300,170000,2019-04-30,1910
59,1,C0098,2,1200 CENTRAL AVE,125900,48600,77300,1000,2021-03-05,1910
59,1,C0099,2,1200 CENTRAL AVE,221400,91100,130300,220000,2023-04-28,1910
59,3,C0001,2,1204 CENTRAL AVE,176200,85000,91200,73000,2007-10-30,1910
59,3,C0002,2,1204 CENTRAL AVE,134500,61600,72900,1,2022-08-09,1910
59,3,C0003,2,1204 CENTRAL AVE,136500,59500,77000,120000,2022-02-01,1910
59,3,C0101,2,1204 CENTRAL AVE,324000,182800,141200,225000,2007-05-29,1910
59,3,C0102,2,1204 CENTRAL AVE,252100,129600,122500,1,2017-06-07,1910
69,19,,2,1412 KERRIGAN AVE,639700,287500,352200,1,2024-02-12,1903
69,20,,2,1410 KERRIGAN AVE,625300,287500,337800,1,2019-07-10,1898
69,21,,2,1408 KERRIGAN AVE,628300,258800,369500,145000,1994-06-30,1878
69,22,,2,1406 KERRIGAN AVE,504500,258800,245700,158000,1991-07-31,1898
69,23,,4A,1400 KENNEDY BLVD,1095100,915000,180100,1900000,2023-10-06,0
69,25,,2,816-818 14TH ST,858700,400000,458700,1,2019-11-22,1913
69,27,,2,814 14TH ST,531200,267800,263400,1,2022-06-17,1913
69,28,,2,812 14TH ST,649300,297500,351800,595000,2019-06-24,1898
69,29,,2,808-10 14TH ST,768900,400000,368900,10,2008-12-30,1902
69.01,1,,4A,1414 KENNEDY BLVD,437200,243000,194200,350000,2022-11-16,1930
70,5,,2,1411 CENTRAL AVE,615800,319800,296000,1,2002-08-09,1898
70,6,,2,1413 CENTRAL AVE,922400,359700,562700,100,1995-01-16,1977
70,7,,2,1415 CENTRAL AVE,682200,295200,387000,1,2011-01-05,1903
70,8,,2,707 15TH ST,456800,145700,311100,1,2018-10-31,1898
70,9,,2,709 15TH ST,859800,307500,552300,360000,2010-07-29,1900
70,10,,2,711 15TH ST,578600,307500,271100,267000,2004-11-23,1898
70,11,,2,713 15TH ST,555100,307500,247600,146400,1998-06-29,1898
70,12,,2,715 15TH ST,556800,307500,249300,0,,1898
70,13,,2,717 15TH ST,604300,307500,296800,280000,2014-02-27,1898
70,14,,2,719 15TH ST,538600,307500,231100,0,,1898
70,15,,2,721 15TH ST,431800,235000,196800,157000,2002-01-30,1898
70,16,,4B,1414 SUMMIT AVE,794500,490000,304500,1,2007-12-14,1981
70,18,,4A,1410 SUMMIT AVE,761900,360000,401900,30000,2009-12-21,0
70,19,,2,1408 SUMMIT AVE,617800,278500,339300,1,2024-04-17,1900
70,22,,4A,1402 SUMMIT AVE,691300,364000,327300,25000,2004-05-26,1910
70,23,,4A,1400 SUMMIT AVE,458700,210000,248700,25000,2004-05-26,1910
70,24,,4C,720 14TH ST,951500,360000,591500,295000,2015-08-20,1900
70,25,,4C,718 14TH ST,990000,300000,690000,1,2024-05-29,1898
70,26,,2,716 14TH ST,566100,307500,258600,216000,2000-11-13,1898
70,27,,2,714 14TH ST,538100,307500,230600,0,,1898
70,28,,4C,712 14TH ST,1452800,780000,672800,10,2011-08-22,1900
71,1,,2,1415 WEST ST,666100,348500,317600,640000,2018-11-07,1893
71,2,,2,1413 WEST ST,568000,313700,254300,375000,2006-09-28,1898
71,3,,2,1409 WEST ST,923700,338700,585000,1,2004-09-01,1883
71,4,,2,1407 WEST ST,589900,271000,318900,455000,2020-07-23,1888
71,5,,2,1405 WEST ST,524400,271000,253400,1,2023-08-01,1898
71,6,,2,1403 WEST ST,497000,239100,257900,130000,1995-07-25,1903
71,7,,2,1401 WEST ST,563800,265700,298100,750000,2023-02-06,1893
88,6,C0001,2,1619 PALISADE AVE,256600,184300,72300,150000,2021-06-25,1920
88,6,C0101,2,1619 PALISADE AVE,276100,149800,126300,285000,2023-06-23,1920
88,6,C0102,2,1619 PALISADE AVE,244200,149800,94400,50000,2021-01-29,1920
88,6,C0201,2,1619 PALISADE AVE,256700,158400,98300,137000,2013-10-25,1920
88,6,C0202,2,1619 PALISADE AVE,246700,159800,86900,100000,2010-11-11,1920
88,6,C0301,2,1619 PALISADE AVE,256700,158400,98300,125000,2013-10-23,1920
88,6,C0302,2,1619 PALISADE AVE,254900,159800,95100,259000,2023-05-15,1920
88,6,C0401,2,1619 PALISADE AVE,288200,159800,128400,275000,2023-08-18,1920
88,6,C0402,2,1619 PALISADE AVE,258500,159800,98700,159500,2008-12-30,1920
88,7,,4C,1625 PALISADE AVE,3736300,2280000,1456300,2091633,2023-12-21,1950
88,10,,2,307 17TH ST,585200,307500,277700,143000,1997-04-30,1963
88,11,,2,309 17TH ST,499500,307500,192000,91000,1997-05-29,1893
88,12,,2,311 17TH ST,536000,247200,288800,350000,2005-11-21,1898
88,13,,2,313 17TH ST,494100,270600,223500,80000,1995-11-27,1913
88,14,,2,315 17TH ST,548700,270600,278100,1,2017-06-14,1923
88,15,,2,317 17TH ST,383200,270600,112600,430000,2021-11-10,1898
88,16,,2,319 17TH ST,423800,270600,153200,0,,1898
88,17,,2,321 17TH ST,478200,274700,203500,360000,2007-07-09,1898
88,18,,2,1618 NEW YORK AVE,657400,276800,380600,300000,2004-08-24,1893
88,19,,2,1616 NEW YORK AVE,568600,307500,261100,1,2016-10-11,1898
88,20,,2,1614 NEW YORK AVE,615900,276800,339100,187500,2014-05-22,1700
88,21,,2,1612 NEW YORK AVE,602900,291100,311800,10,2019-09-25,1898
88,22,,4A,1608 NEW YORK AVE,989400,966000,23400,600000,2016-06-29,0
88,30,,2,314 16TH ST,610900,249100,361800,0,,1918
88,31,,2,312 16TH ST,606000,267500,338500,297500,2011-08-25,1888
88,32,,4C,308-10 16TH ST,1976300,720000,1256300,1555000,2012-08-07,1959
89,4,C0001,2,1707 PALISADE AVE,769500,209800,559700,10,2019-05-23,2024
89,4,C0002,2,1707 PALISADE AVE,787900,210400,577500,10,2019-05-23,2024
89,4,C0003,2,1707 PALISADE AVE,787900,210400,577500,10,2019-05-23,2024
89,5,,2,1709 PALISADE AVE,639400,243500,395900,10,2019-08-09,1888
89,6,,4C,1711 PALISADE AVE,953900,360000,593900,765000,2023-01-27,1873
89,7,,4C,1713 PALISADE AVE,1496900,720000,776900,975000,2019-07-31,1960
89,8,,2,1715 PALISADE AVE,728300,295200,433100,1,2013-03-08,1903
89,9,,2,309 18TH ST,651800,276800,375000,10,2017-01-26,1918
89,10,,2,311 18TH ST,643100,276800,366300,1,2018-01-03,1908
89,11,,2,313 18TH ST,715000,276800,438200,900000,2024-05-17,1908
89,12,,2,315 18TH ST,641200,276800,364400,1,2024-01-10,1908
89,13,,2,317 18TH ST,552900,276800,276100,1,2007-03-08,1923
89,14,,2,319 18TH ST,603200,276800,326400,105000,1995-12-29,1918
101,1,,2,1901 PALISADE AVE,686200,307500,378700,100,2017-05-05,1898
101,2,,2,1903 PALISADE AVE,658300,307500,350800,1,2016-01-07,1898
101,3,,2,1905 PALISADE AVE,758800,307500,451300,185000,1999-12-23,1898
101,4,,2,1907 PALISADE AVE,559400,276800,282600,100,2003-12-11,1898
101,5,,2,1909 PALISADE AVE,890800,307500,583300,730000,2013-06-17,1903
101,6,,2,1911 PALISADE AVE,750100,307500,442600,60000,1995-07-10,1908
101,7,,2,1913 PALISADE AVE,712800,307500,405300,1,2007-05-22,1908
101,8,,2,1915 PALISADE AVE,786200,307500,478700,1,2023-11-20,1903
101,9,,2,309 MONASTERY PL,702900,307500,395400,1,1996-03-18,1908
101,10,,2,311 MONASTERY PL,696900,307500,389400,550000,2017-06-08,1908
101,11,,2,313 MONASTERY PL,711800,307500,404300,1,2021-08-09,1898
101,12,,2,315 MONASTERY PL,708700,307500,401200,1,2021-08-09,1898
101,13,,2,317 MONASTERY PL,856400,307500,548900,630000,2018-02-13,1898
101,14,,2,319 MONASTERY PL,732100,307500,424600,140000,1996-05-15,1898
101,15,C0201,2,1908 NEW YORK AVE,558200,174300,383900,532750,2020-03-17,2013
101,15,C0202,2,1908 NEW YORK AVE,568300,174300,394000,555000,2019-07-16,2013
101,15,C0203,2,1908 NEW YORK AVE,565200,174300,390900,510000,2018-03-15,2013
101,15,C0204,2,1908 NEW YORK AVE,586200,174300,411900,399000,2014-11-04,2013
101,15,C0301,2,1908 NEW YORK AVE,558200,174300,383900,450000,2017-01-11,2013
101,15,C0302,2,1908 NEW YORK AVE,590100,174300,415800,530000,2018-05-11,2013
101,15,C0303,2,1908 NEW YORK AVE,565200,174300,390900,545000,2018-09-21,2013
101,15,C0304,2,1908 NEW YORK AVE,586200,174300,411900,425000,2014-09-26,2013
101,15,C0401,2,1908 NEW YORK AVE,595900,174300,421600,520000,2021-03-03,2013
101,15,C0402,2,1908 NEW YORK AVE,602000,174300,427700,550000,2021-06-17,2013
101,15,C0403,2,1908 NEW YORK AVE,560700,174300,386400,430000,2014-09-24,2013
101,15,C0404,2,1908 NEW YORK AVE,586200,174300,411900,430000,2014-09-22,2013
101,19,,2,1906 NEW YORK AVE,788200,276800,511400,265000,2010-06-07,1893
101,20,,4A,326 19TH/ 1900-04 NY AVE,511200,253000,258200,630000,2022-11-14,1898
101,21,,2,324 19TH ST,500700,249100,251600,45000,1995-10-23,1898
101,22,,2,322 19TH ST,767600,276800,490800,540000,2016-03-24,2005
101,23,C0101,2,320 19TH ST,670000,284500,385500,440000,2016-08-05,2010
101,23,C0201,2,320 19TH ST,470800,190500,280300,389000,2017-08-28,2010
101,24,,2,318 19TH ST,549200,307500,241700,0,,1898
101,25,,2,316 19TH ST,671200,307500,363700,100,1997-07-17,1898
101,26,,2,314 19TH ST,783700,307500,476200,360000,2005-10-20,1898
101,27,,2,312 19TH ST,741700,307500,434200,526000,2019-06-20,1898
101,28,,2,310 19TH ST,722200,307500,414700,280000,2016-04-07,1898
101,29,,2,308 19TH ST,605200,307500,297700,260000,2010-11-16,1898
102,1,,4A,1900 BERGENLINE AVE,1352500,520000,832500,220000,1991-12-10,1930
102,2,,4A,1902 BERGENLINE AVE,853600,400000,453600,425000,2010-01-21,1930
102,3,,4A,1904 BERGENLINE AVE,783900,400000,383900,249000,2003-02-20,0
117,4,C0503,2,809 22ND ST,328200,106700,221500,252500,2010-08-21,2010
117,4,C0504,2,809 22ND ST,369400,117500,251900,389000,2021-08-16,2010
117,4,C0505,2,809 22ND ST,385900,121500,264400,260000,2010-10-15,2010
117,4,C0506,2,809 22ND ST,390800,120200,270600,400000,2018-09-26,2010
117,4,C0507,2,809 22ND ST,198300,94500,103800,375000,2012-05-09,2010
117,4,C0508,2,809 22ND ST,213900,68900,145000,175000,2010-09-28,2010
117,4,C0509,2,809 22ND ST,356400,108000,248400,399000,2020-11-12,2010
117,4,C0510,2,809 22ND ST,372800,166100,206700,375000,2012-05-09,2010
117,4,C0601,2,809 22ND ST,630300,185000,445300,470000,2021-01-18,2010
117,4,C0602,2,809 22ND ST,263000,129600,133400,375000,2012-05-09,2010
117,4,C0603,2,809 22ND ST,330900,106700,224200,1,2023-10-23,2010
117,4,C0604,2,809 22ND ST,238600,117500,121100,375000,2012-05-09,2010
117,4,C0605,2,809 22ND ST,382900,121500,261400,224400,2010-07-06,2010
117,4,C0606,2,809 22ND ST,256400,120200,136200,375000,2012-05-09,2010
117,4,C0607,2,809 22ND ST,274700,128300,146400,375000,2012-05-09,2010
117,4,C0608,2,809 22ND ST,489900,147200,342700,470000,2024-08-20,2010
117,4,C0609,2,809 22ND ST,382200,170100,212100,375000,2012-05-09,2010
117,4,C0701,2,809 22ND ST,635700,185000,450700,325000,2011-01-19,2010
117,4,C0702,2,809 22ND ST,264600,129600,135000,375000,2012-05-09,2010
117,4,C0703,2,809 22ND ST,337100,106700,230400,223000,2010-08-16,2010
117,4,C0704,2,809 22ND ST,240000,117500,122500,375000,2012-05-09,2010
117,4,C0705,2,809 22ND ST,248500,121500,127000,375000,2012-05-09,2010
117,4,C0706,2,809 22ND ST,258000,120200,137800,375000,2012-05-09,2010
117,4,C0707,2,809 22ND ST,417600,128300,289300,389950,2018-05-10,2010
117,4,C0708,2,809 22ND ST,494100,147200,346900,330000,2015-01-15,2010
117,4,C0709,2,809 22ND ST,384800,170100,214700,375000,2012-05-09,2010
117,4,C0801,2,809 22ND ST,593000,185000,408000,395000,2015-01-20,2010
117,4,C0802,2,809 22ND ST,266400,129600,136800,240000,2013-09-23,2010
117,4,C0803,2,809 22ND ST,340100,106700,233400,245000,2014-08-15,2010
117,4,C0804,2,809 22ND ST,241600,117500,124100,375000,2012-05-09,2010
117,4,C0805,2,809 22ND ST,250200,121500,128700,375000,2012-05-09,2010
117,4,C0806,2,809 22ND ST,396800,120200,276600,223000,2010-08-31,2010
117,4,C0807,2,809 22ND ST,425700,128300,297400,280000,2011-02-24,2010
117,4,C0808,2,809 22ND ST,498600,147200,351400,309000,2010-07-23,2010
117,4,C0809,2,809 22ND ST,387600,170100,217500,375000,2012-05-09,2010
117,4,C0901,2,809 22ND ST,638300,185000,453300,291500,2010-09-20,2010
117,4,C0902,2,809 22ND ST,418000,129600,288400,101000,2013-02-22,2010
117,4,C0903,2,809 22ND ST,342800,106700,236100,258900,2014-09-24,2010
117,4,C0904,2,809 22ND ST,243100,117500,125600,375000,2012-05-09,2010
117,4,C0905,2,809 22ND ST,392800,121500,271300,288000,2014-12-12,2010
117,4,C0906,2,809 22ND ST,261500,120200,141300,375000,2012-05-09,2010
117,4,C0907,2,809 22ND ST,280200,128300,151900,375000,2012-05-09,2010
117,4,C0908,2,809 22ND ST,502800,147200,355600,417000,2019-12-06,2010
140,14,,2,309 26TH ST,722800,297500,425300,570000,2021-04-16,1913
140,15,,2,2515 PALISADE AVE,776300,297500,478800,350000,2004-09-24,1902
140,16,,2,2513 PALISADE AVE,769000,297500,471500,0,,1974
140,17,,2,2511 PALISADE AVE,593300,267800,325500,550000,2019-04-15,1898
140,18,,2,2509 PALISADE AVE,592600,297500,295100,450000,2024-06-10,1898
140,19,,2,2507 PALISADE AVE,683400,267800,415600,1,2012-09-10,1898
140,20,,2,2505 PALISADE AVE,692100,297500,394600,515000,2019-01-10,1898
140,21,,2,2503 PALISADE AVE,653800,267800,386000,1,2011-01-24,1898
140,22,,2,2501 PALISADE AVE,788100,297500,490600,320000,2014-02-12,1898
140,23,,2,308 25TH ST,519900,267800,252100,1,2001-08-22,1898
140,24,,2,310 25TH ST,507000,267800,239200,1,1998-08-07,1898
140,25,,2,312 25TH ST,662300,297500,364800,735000,2020-02-28,1898
140,26,,2,314 25TH ST,703100,297500,405600,749900,2022-01-28,1898
140,27,,2,316 25TH ST,727900,267800,460100,350000,2016-05-31,1898
140,28,,2,318 25TH ST,767000,297500,469500,356000,2005-07-07,1883
141,1,,4A,2500 BERGENLINE AVE,1051800,352000,699800,900000,2024-10-03,1929
141,1.01,,2,418 25TH ST,402900,115700,287200,1,2004-09-30,1929
141,2,,4A,2504 BERGENLINE AVE,988100,400000,588100,900000,2024-10-03,0
141,3,,4A,2506 BERGENLINE AVE,1100000,400000,700000,450000,2021-04-13,1930
141,4,,4A,2508 BERGENLINE AVE,1204100,455000,749100,1285000,2022-09-09,1930
141,5,,4A,2512-2514 BERGENLINE AVE,1217100,520000,697100,1,2010-01-05,1930
141,6,,4A,2516 BERGENLINE AVE,1299200,400000,899200,525000,2016-07-22,1929
141,7,,4A,2518-2520 BERGENLINE AVE,1358100,400000,958100,10,2024-08-30,1929
141,8,,4A,2522 BERGENLINE AVE,1270800,400000,870800,205000,1999-08-06,1929
141,9,,2,417 26TH ST,689500,271400,418100,1,2020-02-21,1912
141,10,,2,415 26TH ST,519800,267800,252000,72000,2020-01-13,1902
141,11,,4A,413 26TH ST,218800,129400,89400,1,2012-10-08,1930
141,12,,4C,411 26TH ST,650000,360000,290000,1,2012-10-09,1930
141,13,,4C,409 26TH ST,1310800,360000,950800,410000,2005-05-27,1930
141,22,,2,408 25TH ST,630700,267800,362900,749000,2022-03-31,1902
141,23,,2,410 25TH ST,425200,267800,157400,10,2023-09-06,1883
141,24,,2,412 25TH ST,780800,297500,483300,575000,2017-07-20,1897
141,25,,2,414 25TH ST,696500,297500,399000,1,2021-07-13,1931
7,15,,4C,218 NEW YORK AVE,1796400,1020000,776400,300000,1997-03-31,1903
7,17,,2,216 NEW YORK AVE,696800,307500,389300,0,,1903
7,18,,2,214 NEW YORK AVE,554700,239900,314800,525000,2021-04-14,1883
7,19,,2,212 NEW YORK AVE,524000,239900,284100,1,2020-10-30,1903
7,20,,2,210 NEW YORK AVE,691000,233900,457100,650000,2023-10-04,1913
7,21,,2,208 NEW YORK AVE,270700,239900,30800,711000,2020-04-24,1903
7,22,,2,206 NEW YORK AVE,597700,239900,357800,440000,2007-01-26,1903
7,23,,2,204 NEW YORK AVE,542200,239900,302300,151500,1998-12-29,1903
7,24,,2,202 NEW YORK AVE,545700,239900,305800,447000,2010-08-05,1893
7,25,,4A,200 NEW YORK AVE,688900,280000,408900,560000,2016-03-29,1908
7,26,,4C,320 2ND ST,1030800,360000,670800,0,,1923
7,27,,2,318 2ND ST,498500,282900,215600,340000,2021-08-18,1913
7,28,,2,316 2ND ST,584900,282900,302000,563000,2019-05-24,1903
7,29,,2,314 2ND ST,517800,282900,234900,1,2015-10-26,1901
7,30,,2,312 2ND ST,770600,295200,475400,515000,2005-02-08,1990
7,31,,2,310 2ND ST,770400,295200,475200,525000,2005-02-08,1990
7,32,,2,308 2ND ST,551600,307500,244100,460000,2018-07-12,1933
8,1,,2,201 NEW YORK AVE,314000,264000,50000,400000,2021-11-20,2025
8,2,,2,203 NEW YORK AVE,865300,249000,616300,929000,2022-04-01,2018
8,3,,2,205 NEW YORK AVE,249000,249000,0,920000,2021-08-05,2020
244,20,,2,514 42ND ST,696700,267800,428900,1,2023-05-31,1883
244,21,,4A,512 42ND ST,721500,312500,409000,600000,2022-12-22,1920
244,22,,4A,510 42ND ST,1065800,312500,753300,717000,2023-02-03,1929
244,23,,4B,509-511 43RD ST,3810700,712500,3098200,0,,1920
244,24,,4A,4201-03 BERGENLINE AVE,1306900,882000,424900,1350000,2022-12-08,1975
244,26,,4A,4205 BERGENLINE AVE,1067900,432000,635900,10,2021-11-11,1929
244,27,,4A,4207 BERGENLINE AVE,1158300,432000,726300,1060000,2007-07-27,1930
244,37,,2,535 43RD ST,619500,267800,351700,130000,1999-10-28,1873
244,38,,2,533 43RD ST,613400,278800,334600,1,2003-03-05,1930
244,39,,2,531 43RD ST,446700,256700,190000,270000,2018-11-12,1883
244,40,,2,529 43RD ST,561400,267800,293600,72000,1992-05-21,1898
244,41,,2,527 43RD ST,485200,267800,217400,471800,2023-10-25,1898
244,42,,2,525 43RD ST,647500,354900,292600,435000,2018-12-26,1929
244,43,,2,523 43RD ST,539800,241900,297900,25318,2009-12-15,1913
244,44,,2,521 43RD ST,494500,245600,248900,1,2017-06-08,1913
244,48,,4C,513 43RD ST,850000,300000,550000,140000,1997-10-24,1929
244,51,,4B,4215 BERGENLINE AVE,2458700,432000,2026700,0,,1920
244,52,,4A,4213 BERGENLINE AVE,1242300,432000,810300,847500,2021-02-25,1929
244,53,,4A,4211 BERGENLINE AVE,937200,432000,505200,600000,2019-11-22,1929
244,54,,4A,4209 BERGENLINE AVE,738900,432000,306900,1,2011-11-07,1929
245,1,,4A,4200 BERGENLINE AVE,2081500,1701000,380500,1975000,2020-08-25,1963
245,6,,2,414 42ND ST,618600,276800,341800,0,,1898
245,7,,2,412 42ND ST,512200,276800,235400,180000,2011-11-30,1898
258,12,,2,4409 HUDSON AVE,675800,276800,399000,245000,2001-11-30,1900
258,13,C0001,2,201 45TH ST,287300,151200,136100,210000,2020-11-13,1925
258,13,C0101,2,201 45TH ST,221600,105800,115800,60000,2015-11-02,1925
258,13,C0102,2,201 45TH ST,309900,157000,152900,10,2024-02-08,1925
