mls_id,address,unit_number,full_address,zip,area,block,block_raw,lot,complex_name,property_type,class,status,year_built,floor_number,bedrooms,full_baths,half_baths,total_baths,sqft,sold_price,list_price,orig_list_price,price_per_sqft,sale_to_list,orig_to_sold_pct,taxes,hoa_monthly,dom,closing_date,listing_date,closing_year,closing_quarter,is_distressed,is_short_sale,is_bank_owned,lat,lon,between,remarks,parking,parking_conf,outdoor,outdoor_type,outdoor_conf,walk_score,transit_score,bike_score,path_station,path_dist_mi,hblr_station,hblr_dist_mi,transit_station,transit_dist_mi,modiiv_assessed,assessed_value,assess_ratio
240013416,100 ETON ROW,303,100 ETON ROW 303,07086,Weehawken,block_45,00045,00001,Henley On Hudson,Condominium,CONDO-COOP,SOLD,,3,2,2,0,2.0,1165,965000.0,980000.0,,828.33,0.9847,,16254.0,882.0,15,2024-09-09,2024-07-11,2024,2024-Q3,False,False,False,40.7674881,-74.0171798,Henley On Hudson - 100 Eton Row,"Welcome to Henley on Hudson 100 Eton Row- Residence 303, a captivating west facing residence boasting a split two-bedroom layout with two full bathrooms. Designed for both relaxation and entertainment, the expansive open-concept floorplan seamlessly connects a spacious living and dining area, adorned with large curved wall of windows in the living room that dominates the space. The open kitchen is a chef’s delight, featuring large center island, chic quartz countertops, and top-of-the-line stainless steel JennAir appliances. The primary bedroom boasts a huge walk-in closet and a spa-like en-suite bathroom with a wet room and a spacious double vanity. The second bedroom has a large closet and easy access to a pristine second bathroom. One deeded garage parking space complete the home. Henley on Hudson features world-class amenities including concierge, pool with jacuzzi, fitness centers, movie theatre, kids' playroom, social room, and shuttle to/from Ferry and Lightrail station.",True,high,False,,low,,,,Hoboken,2.225,Port Imperial,1.2,Port Imperial,1.2,,,
260006185,150 HENLEY PL,205,150 HENLEY PL 205,07086,Weehawken,block_45.01,45.01,1.01,Henley on Hudson,Condominium,CONDO-COOP,ACTIVE,,2,1,1,1,1.5,1168,,975000.0,,,,,15664.0,950.0,4,,2026-04-07,,,False,False,False,40.766957,-74.0174484,River Rd to Henley Place,"Experience elevated luxury living in this stunning top-floor residence at the prestigious Henley on Hudson. Spanning 1,168 sq. ft., this contemporary 1-bedroom + large den, 1.5-bath home offers refined style, modern comfort, and serene north-facing courtyard views. The state-of-the-art kitchen is a chef’s dream, featuring granite countertops, a large center island, and premium JennAir appliances. Seamlessly connected, the dining and living areas open to a spacious private garden terrace, perfect for relaxing or entertaining guests. The primary suite is a true retreat, complete with two closets (including a walk-in) and a spa-inspired bath boasting a double vanity, oversized walk-in shower, and deep soaking tub. The versatile den easily functions as a second bedroom or home office, complemented by a convenient half bath. Additional features include in-unit laundry and 1 indoor garage parking space. Henley on Hudson residents enjoy resort-style amenities: an outdoor swimming pool with Jacuzzi, 24-hour security, concierge service, three fitness centers (including one exclusive to this building), children’s playroom, sauna, and private shuttle to the ferry. Located along New Jersey’s coveted Gold Coast, this home offers the perfect blend of sophistication, convenience, and an unmatched lifestyle.",True,high,True,terrace,high,,,,Hoboken,2.187,Port Imperial,1.161,Port Imperial,1.161,,,
260003411,518-536 GREGORY AVE,A101,518-536 GREGORY AVE A101,07086,Weehawken,block_26_GREGORY,26,4,Gregory Commons,Condominium,CONDO-COOP,ACTIVE,,1,2,2,0,2.0,1209,,975000.0,,,,,11430.0,1037.0,43,,2026-02-27,,,False,False,False,,,Hackensack Plank  Rd & Shippen St,"Experience refined Gold Coast living at Gregory Commons in Weehawken. This beautifully appointed  1,209 sq. ft. two-bedroom, two-bath residence offers an exceptional blend of space, light and architectural splendor.  Designed for both comfort and sophistication, this private, loft style home features high ceilings, hardwood floors, and oversized windows that flood the space with natural light. The thoughtfully designed open layout seamlessly connects the living and dining areas, creating an ideal setting for everyday living and entertaining.  The modern kitchen is equipped with sleek appliances, ample cabinetry, and generous counter space. The primary suite offers excellent closet space and a private en-suite bath. A well-proportioned second bedroom and full bath provide flexibility for guests, a home office, or additional living space.  A true highlight of this residence is the expansive private terrace — an impressive outdoor retreat perfect for morning coffee, evening dining, or simply enjoying sweeping views.  Additional features include in-unit washer/dryer, central HVAC, amazing custom wine wall  and hidden entry doors within.  Gregory Commons is a full-service community offering 24-hour concierge, fitness center, indoor pool, sauna, resident lounge, and garage parking. Conveniently located near NYC transportation, waterfront parks, shopping, and dining.  An exceptional opportunity to own a stunning, spacious home with private outdoor space  in one of Weehawken’s premier condominium communities, located close to NYC transportation, shopping, parks and nightlife.... don't miss this gem!",True,high,True,terrace,high,,,,,,,,,,,,
260006350,412 GREGORY AVE,1,412 GREGORY AVE 1,07086,Weehawken,zip_07086,,,,Condominium,CONDO-COOP,ACTIVE,,,3,1,1,1.5,2200,,975000.0,,,,,,360.0,2,,2026-04-09,,,False,False,False,40.7624596,-74.0278866,19th St and Highpoint Ave,"Direct, jaw-dropping NYC skyline views set the tone for this sprawling ~2,200 sq ft first-floor duplex with one parking spot, all sitting on an oversized and incredibly rare 25 x 313 lot in one of Weehawken’s most desirable pockets.  This is one of those opportunities you just don’t see often.  The main level is already dialed in and renovated—3 bedrooms, 1.5 baths, hardwood floors throughout, and a clean, modern kitchen with granite counters, custom cabinetry, and a center island. Off the living room, you’ve got a massive terrace overlooking the city—it’s the kind of view that never gets old.  Then there’s the lower level.  It’s unfinished, but not raw—there’s already plumbing, electric, and ductwork in place, which gives you a serious head start. Whether you’re looking to create a true duplex, add additional living space, or design something totally custom, the bones are there.  Outside is where this property really separates itself.  The lot depth is wild, and the backyard delivers. Two separate outdoor patio areas, including one tucked further back with panoramic Manhattan views. It feels more like a private retreat than a typical condo setup.  Location-wise, you’re right by the Weehawken Reservoir, minutes to Hoboken, and have easy access into NYC. Restaurants, shops, and everyday conveniences are all right around the corner.  At $975,000, this is a chance to get into a price point that’s hard to find for something with this kind of scale, outdoor space, parking, and upside. It needs vision, no question—but when it’s done right, this could be something really special.",True,high,True,terrace,high,,,,Hoboken,1.849,Port Imperial,0.824,Port Imperial,0.824,,,
230010982,1200 AVENUE AT PORT IMPERIAL,619,1200 AVENUE AT PORT IMPERIAL 619,07086,Weehawken,block_64.01_AVENUE,64.01,1.10,Avenue Collection 1200,Condominium,CONDO-COOP,SOLD,,6,2,2,0,2.0,1231,980000.0,988000.0,,796.1,0.9919,,16262.0,1227.0,1,2023-08-01,2023-07-02,2023,2023-Q3,False,False,False,40.7728849,-74.0126191,Avenue Collection 1200,"Avenue Collection 1200 - Residence 619 has 1231-SF with western exposures, high ceilings and floor-to-ceiling windows. Beautiful wood floors and exquisite finish details in the peninsula kitchen and spa-like primary bath. 24-hour concierge, riverfront pool, health club and rooftop resident lounge.",False,low,True,rooftop,high,,,,Hoboken,2.64,Port Imperial,1.632,Port Imperial,1.632,,,
250019695,600 HARBOR BLVD,1005,600 HARBOR BLVD 1005,07086,Weehawken,block_34.03_HARBOR,34.03,4.13,Riva Pointe,Condominium,CONDO-COOP,SOLD,,3,3,3,1,3.5,1541,980000.0,999000.0,,635.95,0.981,,15892.0,1322.0,43,2026-01-13,2025-09-24,2026,2026-Q1,False,False,False,40.7600589,-74.0218974,Port Imperial & Harbor Blvd,"A rare chance to own a 3-bedroom, 3.5-bath duplex in the prestigious waterfront duplex on the Gold Coast. This beautiful home showcases sweeping views of the Manhattan skyline and Hudson River. Features include a wood-burning fireplace, double height skylight and in-unit washer/dryer, blending comfort with elegance.  Enjoy 24-hour concierge service, a state-of-the-art fitness center, heated indoor pool, and garage parking. Perfectly located near Whole Foods, fine dining, shopping, and multiple commuting options including the NYC Ferry, Light Rail, and bus.  Experience luxury waterfront living just moments from Manhattan. A great opportunity, don’t miss your chance!",True,high,False,,low,,,,Hoboken,1.683,Port Imperial,0.642,Port Imperial,0.642,,,
260000351,1200 AVENUE AT PORT IMPERIAL,519,1200 AVENUE AT PORT IMPERIAL 519,07086,Weehawken,block_64.01_AVENUE,64.01,1.10,,Condominium,CONDO-COOP,ACTIVE,,5,2,2,0,2.0,1231,,985000.0,,,,,18367.0,1588.0,89,,2026-01-12,,,False,False,False,40.7728849,-74.0126191,Port Imperial Blvd to E. Columbia Ter.,"Avenue Collection 1200 - Residence 519 has 1231-SF 2 bedrooms and 2 bath with western exposures, high ceilings and floor-to-ceiling windows. Beautiful wood floors and exquisite finish details in the open kitchen and spa-like primary bath. 24-hour concierge, riverfront pool, health club and rooftop resident lounge. It includes one indoor parking lot, just several minutes walking distance to NY waterway Ferry, NJ light rail and NJ transit.  Copyright Hudson County MLS. All rights reserved. Information is deemed reliable but not guaranteed.",True,high,True,rooftop,high,,,,Hoboken,2.64,Port Imperial,1.632,Port Imperial,1.632,,,
210020902,800 AVENUE AT PORT IMPERIAL,#601,800 AVENUE AT PORT IMPERIAL #601,07086,Weehawken,block_64.01_AVENUE,64.01,1.07,Avora,Condominium,CONDO-COOP,SOLD,,6,2,2,0,2.0,1424,985000.0,999999.0,,691.71,0.985,,21000.0,927.0,82,2022-01-20,2021-09-08,2022,2022-Q1,False,False,False,40.7767352,-74.0112977,River Road to Avora,"Welcome home to Unit 601 at the AVORA! Property tax rate at just 1.84% due to new construction incentives by the town. This 1,424-sq. ft., two-bedrooms + den, and two-bathrooms, corner unit has stunning North-East Hudson River and NYC views! Enter into an open-concept living room, den/flex space, and a modern kitchen with stainless steel appliances plus wine fridge and contemporary cabinetry. A plethora of windows let in an abundance of natural light and offers panoramic views with luscious greenery along the Weehawken cliffs on the West and Hudson River and NYC views on the East. The primary bedroom has three closets and an en suite bathroom. Additional features include a built-in murphy bed in the den, hardwood floors throughout, custom lighting in the kitchen and dining area, an in-unit washer/dryer, and 1 car deeded parking spot plus storage unit! Located close to the Weehawken Ferry Terminal for a quick and easy commute to Midtown NYC. Also across from direct bus to Port Authority and Light Rail for connections to Hoboken PATH. The AVORA offers resort-style amenities with a 24-hr. concierge and cold storage locker for grocery deliveries, private theater, community room, fitness center with sauna, golf simulator room, children’s playroom inside gym, lounge/party room, bike room, and outdoor court with a pool, grills, and a fire pit. By the boardwalk, new restaurants like Porter, Poke Bowl, and Whole Foods!",True,high,False,,low,,,,Hoboken,2.915,Port Imperial,1.905,Port Imperial,1.905,,,
220006480,72 46TH ST,1,72 46TH ST 1,07086,Weehawken,zip_07086,,,,Condominium,CONDO-COOP,SOLD,,1,5,3,0,3.0,2150,987500.0,999999.0,,459.3,0.9875,,,208.0,21,2022-06-16,2022-04-13,2022,2022-Q2,False,False,False,40.7776521,-74.0163424,Blvd East and Park Ave,"Welcome to this 2150 square foot luxury duplex condo featuring 5 bedrooms (2 of them legal dens), 3 full bathrooms, a private backyard and 1 car parking! Step into this professionally designed luxury condo featuring a fully custom kitchen with high end appliances and beautiful quartz countertops. The open concept kitchen, living, dining area gets an abundance of light from four oversized Andersen windows providing an unmatched living space. A primary bedroom/bathroom, two bedrooms and a second full bathroom round out the first floor. Head downstairs to find two more generous dens, a full bathroom, laundry, and a large walk out rec room featuring an oversized wet bar! Owner is a licensed real estate agent.",True,medium,True,yard,high,,,,Hoboken,2.925,Port Imperial,1.891,Port Imperial,1.891,,,
230011892,35 CAMBRIDGE WAY,,35 CAMBRIDGE WAY,07086,Weehawken,block_45.01_CAMBRIDGE,45.01,1.01,Henley on Hudson,Condominium,CONDO-COOP,SOLD,,3,2,3,0,3.0,1457,995000.0,987000.0,,682.91,1.0081,,15998.0,997.0,10,2023-09-25,2023-07-17,2023,2023-Q3,False,False,False,40.7683891,-74.0166158,Henley Pl to Cambridge Way,"World class luxury awaits you in this unrivaled 2 Bedroom / 3 Full Bathroom duplex residence located in one of the most sought-after communities along the New Jersey Gold Coast, Henley on Hudson. Every attention to detail was captured in this immaculate property that will captivate the most discerning buyer. With a well-designed layout on two levels, this home provides everything you will want in approximately 1,457 SqFt. Enter inside the state-of-the-art Viking Professional kitchen with a breakfast bar that flows to the living and dining room for the perfect open floor plan, along with your own private balcony and a full bathroom on on the first level. Travel up the stairs to the second floor to your oversized primary ensuite with large windows and a modern bath with dual vanities and a separate tub and shower. Spacious second bedroom with great closet space, another full bath, and laundry directly situated in the hall. This waterfront community features 24hr security, concierge, 2 fitness centers, a sauna, lounge, billiards, playroom, and a patio room connecting to an infinity pool with stunning views of the Empire State Building and Hudson River. Easy commute to NYC via Ferry or Transit bus complements suburban accommodations with the city lifestyle.",False,low,True,balcony,high,,,,Hoboken,2.292,Port Imperial,1.269,Port Imperial,1.269,,,
230002580,1000 AVENUE AT PORT IMPERIAL,301,1000 AVENUE AT PORT IMPERIAL 301,07086,Weehawken,zip_07086,,,The Avenue Collection,Condominium,CONDO-COOP,SOLD,,3,2,2,0,2.0,1484,995000.0,995000.0,,670.49,1.0,,17322.0,1349.0,29,2023-04-20,2023-02-15,2023,2023-Q2,False,False,False,40.774254,-74.011431,Avenue at Port Imperial & City view Dr.,"LARGE 2 bd/2ba – 1,484 sq. ft. in great condition (floors were recently redone)!  One covered parking spot included. All designer furniture could be included in the sale so just pack a suitcase and move in! The Avenue Collection is a luxury condominium building located on the Waterfront of the Hudson river. Residence 301 features large windows allowing for maximum sunlight. Stunning chef’s kitchen with European cabinetry and professional-grade GE Monogram appliances. Ample closet space. Building amenities include 24-hour doorman, state-of-the-art fitness center with sauna/shower and yoga/dance studio, outdoor lawn area with fire pit and sun deck, and Resident lounge. Outdoor pool use is available next door in building 1200 for a seasonal fee. Residents enjoy NY Waterway Ferry service, Hudson Light Rail & NJ Transit Bus service practically at you doorstep. Best of all, no mansion tax for this great price! Owner has New Jersey Real Estate License.",True,high,True,deck,high,,,,Hoboken,2.748,Port Imperial,1.743,Port Imperial,1.743,,,
220006242,1200 AVENUE AT PORT IMPERIAL,312,1200 AVENUE AT PORT IMPERIAL 312,07086,Weehawken,block_64.01_AVENUE,64.01,1.10,Avenue Collection 1200,Condominium,CONDO-COOP,SOLD,,3,2,2,0,2.0,1324,998000.0,998000.0,,753.78,1.0,,17564.0,1285.0,11,2022-06-30,2022-04-11,2022,2022-Q2,False,False,False,40.7728849,-74.0126191,Avenue Collection,"AVENUE COLLECTION 1200 - RESIDENCE 312 has a very special floorplan with 1-Bedroom plus a large home office/media/guest room with a second ensuite full bath. Boasting 1324-sf, the open plan living area at the center of the home is bathed in southeast light from floor-to-ceiling windows that lead to a private garden patio and capture gorgeous views of the Hudson River & Manhattan Skyline. The private primary bedroom suite features a magnificent spa-like bath and generous closet space. Exquisite finishes include gorgeous new wood floors, beautiful cabinetry, high-end appliances, custom selected tile, hardware and fittings. The boutique Building 1200 amenities include 24-hour concierge, health club, movie theatre, penthouse level sky lounge, and the incredible 3rd level resort-style plaza with pool and fire pit lounge all with spectacular views. All this in the ultimate location just steps away from the Port Imperial Ferry, Light Rail & Bus.",False,low,True,patio,high,,,,Hoboken,2.64,Port Imperial,1.632,Port Imperial,1.632,,,
220003116,31 ETON ROW,,31 ETON ROW,07086,Weehawken,block_45 01,00045 01,00001 01,Henley on Hudson,Condominium,CONDO-COOP,SOLD,,3,2,2,1,2.5,1640,999000.0,1049000.0,,609.15,0.9523,,19154.0,1025.0,41,2022-05-27,2022-02-23,2022,2022-Q2,False,False,False,40.7675314,-74.01756,River Road to Eton Row,"World-class luxury awaits you in this unrivaled condo located at prestigious Henley on Hudson. A contemporary and ultra-sleek oversized 2 Bedroom / 2.5 Bathroom suite where every attention to detail was captured in this immaculate, well kept property that's fitting for even the most discerning buyer. With a well very designed layout of one floor living, this home provides it all within its 1,640 SqFt of living space. State-of-the-art professional kitchen, gleaming wood flooring, en-suite primary bedroom with a large walk-in closet, spacious bedrooms and outdoor balcony with NYC views amplify the feeling of a personal everyday retreat. The exclusive community of Henley on Hudson is located along NJ's Gold Coast overlooking iconic NYC with an easy commute to/from the City via NY Waterway Ferry or NJ Transit Bus and situated within easy distance to the Hudson Bergen Light Rail. The community offers a concierge, two state-of-the-art fitness centers, a sauna, lounge, billiards, a waterside promenade, a children's playroom, and a patio room connecting to an infinity pool with stunning views of the Empire State Building and Hudson River. Enjoy suburban accommodations with city lifestyle.",False,low,True,balcony,high,,,,Hoboken,2.225,Port Imperial,1.198,Port Imperial,1.198,,,
220020937,26 CAMBRIDGE WAY,,26 CAMBRIDGE WAY,07086,Weehawken,block_45.01_CAMBRIDGE,45.01,1.01,Henley on Hudson,Condominium,CONDO-COOP,SOLD,,2,2,3,0,3.0,1457,999000.0,999000.0,,685.66,1.0,,15786.0,950.0,54,2023-03-08,2022-12-02,2023,2023-Q1,False,False,False,40.7683891,-74.0166158,Henley Pl to Cambridge Way,"Divine living awaits you in this unrivaled 2 Bedroom / 3 Full Bathroom duplex residence located in one of the most sought-after communities along the New Jersey Gold Coast, Henley on Hudson. Every attention to detail was captured in this immaculate property that will captivate the most discerning buyer. With a well-designed layout on two levels, this home provides everything you will want in approximately 1,457 SqFt. Enter inside the state-of-the-art Viking Professional kitchen with a breakfast bar that flows to the living and dining room for the perfect open floor plan, along with a full bathroom on this main/first level. Travel up the stairs to the second floor to your oversized primary ensuite with large windows and a modern bath with dual vanities and a separate tub and shower. Spacious second bedroom with great closet space, another full bath, and laundry directly situated in the hall. The pièce de résistance is your own private terrace, with access from the dining and living areas, which has a direct gas line for grilling providing the perfect entertaining and relaxation setting. Savor the exquisite amenities provided by Henley on Hudson, as it overlooks iconic NYC with an easy commute to/from the City. The community offers a concierge, 2 fitness centers, a sauna, lounge, billiards, and a patio room connecting to an infinity pool with stunning views of the Empire State Building and Hudson River. Here a sweet life is yours with distinction.",False,low,True,terrace,high,,,,Hoboken,2.292,Port Imperial,1.269,Port Imperial,1.269,,,
240007949,21 CAMBRIDGE WAY,,21 CAMBRIDGE WAY,07086,Weehawken,block_45.01_CAMBRIDGE,45.01,1.01,Henley on Hudson,Condominium,CONDO-COOP,SOLD,,2,2,3,0,3.0,1630,999000.0,999000.0,,612.88,1.0,,17384.0,1094.0,31,2024-07-19,2024-04-30,2024,2024-Q3,False,False,False,40.7683891,-74.0166158,Henley Pl to Cambridge Way,"Indulge in world-class luxury at this unrivaled 2 Bed / 3 Full Bath duplex condo in the prestigious Henley on Hudson. Contemporary and ultra-sleek, this 1630 sqft residence offers a well-designed layout for both entertaining and daily living. The first floor boasts gleaming Mercier oak hardwood flooring, setting the stage for elegance. The custom gourmet kitchen features top-of-the-line Viking/Monogram/KitchenAid appliances, Belmont 1600 Cabinets, and Calacatta Lazza countertops & backsplash, making it a culinary haven for any chef enthusiast. The primary ensuite is a sanctuary of comfort and style, while the spacious guest bedroom ensuite provides a welcoming retreat for family or visitors. Convenience meets sustainability with garage parking featuring EverCharge EV charging station, catering to eco-conscious residents.  The community offers a concierge, 2 fitness centers, a sauna, a lounge, billiards, an easy commute to/from the city via ferry or bus & an infinity pool & jacuzzi w/stunning views of NYC!   Enjoy suburban accommodations with city lifestyle.",True,high,False,,low,,,,Hoboken,2.292,Port Imperial,1.269,Port Imperial,1.269,,,
240001109,600 HARBOR BLVD,1054,600 HARBOR BLVD 1054,07086,Weehawken,complex_RIVAPOINTE,,,Riva Pointe,Condominium,CONDO-COOP,SOLD,,5,3,3,0,3.0,1541,999000.0,999000.0,,648.28,1.0,,14330.0,1322.0,4,2024-03-22,2024-01-18,2024,2024-Q1,False,False,False,40.7600589,-74.0218974,Port Imperial & Harbor Blvd,"Enjoy this sun-filled southern exposure 3 bedrooms/3 baths condo with the most stunning views of NYC and the Hudson River. This recently renovated unit features a beautifully designed kitchen with stylish backsplash, granite counters, stainless steel appliances, and a Sub-Zero fridge. The expansive living/dining room offers a generous open layout with large windows, high ceilings, a working wood-burning fireplace, and a private balcony. Additional highlights include a separate vanity area, dual showers in the master bathroom, walk-in closets, central A/C, washer/dryer in the unit, and 1-car garage parking. Building amenities include a doorman, indoor pool, fully equipped gym and so much more. At your doorstep are Whole Foods, NYC Ferry, Light Rail, and Bus.",True,high,True,balcony,high,,,,Hoboken,1.683,Port Imperial,0.642,Port Imperial,0.642,,,
220000519,136 HIGHPOINT AVE,1,136 HIGHPOINT AVE 1,07086,Weehawken,zip_07086,,,,Condominium,CONDO-COOP,SOLD,,1,3,3,0,3.0,2500,999000.0,949900.0,,399.6,1.0517,,,,36,2022-03-30,2022-01-10,2022,2022-Q1,False,False,False,40.7645499,-74.0283277,Hudson Ave and Gregory Ave,"Exceptionally located in Weehawken, this historical and gorgeous duplex apartment completely renovated to a high standard mixes a contemporary sleek design and luxurious finishes. Remarkably finished over 2 floors, it features an open-concept floor-plan from the living room to the stunning kitchen peninsula boasting quartz countertop, black SS and fingerprint resistant appliances with smart technology features. The first floor of the apartment features 3 bathrooms and 3 bedrooms, including a master bedroom within good size en-suite bathroom and walking closet. The lower level features another full bathroom, a huge recreation space an additional office/bedroom and a beautiful private backyard  As you walk through the apartment, take note of the premium features that this home offers:  High ceilings, Anderson Windows, Central HVAC system, Smart door lock.   Easy commute to Manhattan. Only 2 miles to the Port Authority Close proximity to Whole Foods & Waterfront Lincoln Harbor, Light Rail train, NY Waterway Ferry Services Conveniently located up the cliffs from Hoboken with amazing shopping & dinning options.  Seller has a real estate license.  Building is on Highpoint Ave alongside the Reservoir Park which has ample street parking space for residents.  Truly, a stunning property!",True,high,True,yard,high,,,,Hoboken,1.995,Port Imperial,0.97,Port Imperial,0.97,,,
210020728,800 AVENUE AT PORT IMPERIAL,514,800 AVENUE AT PORT IMPERIAL 514,07086,Weehawken,block_64.01_AVENUE,64.01,1.07,AVORA at Port Imperial,Condominium,CONDO-COOP,SOLD,,5,2,2,0,2.0,1357,999000.0,1050000.0,,736.18,0.9514,,22320.0,1006.0,13,2021-11-10,2021-09-04,2021,2021-Q4,False,False,False,40.7767352,-74.0112977,AVORA at Port Imperial,"AVORA - Welcome to Residence 514. This is one of the last chances to be the first to live in this extraordinary new condominium. This home offers 1357-sf with partial northeast river & city views with a split-bedroom layout that also features a separate dining room, den or home office. Spectacular finishes include beautiful wood floors, quartz waterfall counters, contemporary cabinetry, exquisite porcelain tile, high-end stainless steel appliances and custom selected hardware & fittings. Building amenities include 24-hour concierge service, health club, media room, sports simulator, resident lounges and the amazing 3rd floor pool deck & barbecue patio. Avora residents enjoy NY Waterway Ferry service, Hudson/Bergen Light Rail & NJ Transit Bus service literally steps from the lobby door. Come experience living here!",False,low,True,deck,high,,,,Hoboken,2.915,Port Imperial,1.905,Port Imperial,1.905,,,
250019842,1200 AVENUE AT PORT IMPERIAL,520,1200 AVENUE AT PORT IMPERIAL 520,07086,Weehawken,block_64.01_AVENUE,64.01,1.10,Avenue Collection,Condominium,CONDO-COOP,SOLD,,5,2,2,0,2.0,1272,999000.0,1058000.0,,785.38,0.9442,,18674.0,1592.0,70,2026-01-23,2025-09-25,2026,2026-Q1,False,False,False,40.7728849,-74.0126191,Avenue Collection,"THE AVENUE COLLECTION Building 1200 - Residence 520 offers the ideal split-bedroom floorplan with 1272-SF located on the bright western side of the building. Ceilings over 9-feet tall and strategically placed floor-to-ceiling windows provide wonderful light and lovely courtyard views. Inside this home, you'll discover extensive custom upgrades including newly refinished wood floors, LED lighting, layered window blinds and built-in storage cabinetry. Monogram appliances, fixtures by Kohler, porcelain tile, stone counters and layers of lighting grace the kitchen and baths. A deeded parking space completes this rare offering in Port Imperial's finest building just 2 blocks from the ferry terminal. Come experience the boutique lifestyle of the Avenue Collection that includes 24-hour concierge service, health club, movie theatre, kid's playroom, penthouse level Skyline Lounge and the ultimate 3rd level resort style pool deck. Welcome Home.",True,high,True,deck,high,,,,Hoboken,2.64,Port Imperial,1.632,Port Imperial,1.632,,,
240020264,800 AVENUE AT PORT IMPERIAL,309,800 AVENUE AT PORT IMPERIAL 309,07086,Weehawken,zip_07086,,,,Condominium,CONDO-COOP,SOLD,,3,1,1,0,1.0,1152,999000.0,1050000.0,,867.19,0.9514,,17534.0,1100.0,152,2025-09-08,2024-10-14,2025,2025-Q3,False,False,False,40.7767352,-74.0112977,Port Imperial,"Welcome home to AVORA, where exceptional living awaits in the heart of Port Imperial. This 1,152-square-foot home features one bedroom plus a den, making it perfect for modern living. Enjoy breathtaking, close-up views of the Hudson River and the iconic Manhattan skyline. The open floor plan creates a seamless flow throughout the space, while a large glass-walled terrace, nearly the length of the apartment, provides an ideal spot to take in the panoramic views. Inside, the home showcases luxurious stone finishes, warm wood accents, and high-quality fittings, offering an elegant and inviting ambiance. Building amenities include 24-hour concierge service, a state-of-the-art health club, a media room, a sports simulator, resident lounges, and a stunning pool deck with a barbecue patio. The New York Waterway ferry, bus, and the light rail are just steps from your front door, Avora offers both convenience and luxury in one extraordinary package.",False,low,True,terrace,high,,,,Hoboken,2.915,Port Imperial,1.905,Port Imperial,1.905,,,
220015709,600 HARBOR BLVD,01061,600 HARBOR BLVD 01061,07086,Weehawken,complex_RIVAPOINTE,,,Riva Pointe,Condominium,CONDO-COOP,SOLD,,4,3,3,0,3.0,1541,999000.0,999000.0,,648.28,1.0,,13827.0,1322.0,11,2022-12-30,2022-08-31,2022,2022-Q4,False,False,False,40.7600589,-74.0218974,River Rd to Harbor Blvd,"You can have the best of both worlds with townhouse style private entrance to each unit, and condo amenities including garage parking, state-of-the-art gym, indoor heated pool, and 24 hr concierge all included. This is the ultimate location on the waterfront with Whole Foods, Fine Dining, Ferry, Light Rail and Bus all at your doorstep. This is living like you are on vacation every day.",True,high,False,,low,,,,Hoboken,1.683,Port Imperial,0.642,Port Imperial,0.642,,,
250016478,3 BONN PL,1,3 BONN PL 1,07086,Weehawken,block_41 01,41 01,25,,Condominium,CONDO-COOP,SOLD,,1,3,2,1,2.5,0,999000.0,950000.0,,,1.0516,,,,17,2025-12-17,2025-08-11,2025,2025-Q4,False,False,False,40.7709772,-74.0186396,King Ave & Blvd East,"Nestled in Weehawken’s most coveted enclave, King’s Bluff, this 3-bedroom, 2.5-bath duplex is a one-of-a-kind opportunity. Meticulously reimagined by three architects, it celebrates the home’s original character while introducing a sophisticated blend of modern sensibility and distinctive touches. Step into the thoughtfully curated open-plan living/dining/kitchen area, anchored by a striking black leathered granite centerpiece. Continue past the designer bathrooms with terrazzo tile and bespoke brass fixtures to the spacious primary bedroom with direct access to a private backyard oasis. Your next home offers the feel of a private townhouse with the elegance of a luxury condo. Four frequent bus lines await at the end of the block - only two stops to Manhattan, and you’re just minutes from waterfront parks, the ferry, and light rail. 3 Bonn Pl blends unmatched city access with the tranquility and comfort of its charming, tree-lined neighborhood.",False,low,True,yard,high,,,,Hoboken,2.452,Port Imperial,1.415,Port Imperial,1.415,,668400.0,1.4946
210006796,564 GREGORY AVE,A9 Penthouse,564 GREGORY AVE A9 Penthouse,07086,Weehawken,block_26_GREGORY,00026,00007 01,,Condominium,CONDO-COOP,SOLD,,,3,2,1,2.5,2976,999900.0,1049000.0,,335.99,0.9532,,14474.0,552.0,71,2021-07-15,2021-03-23,2021,2021-Q3,False,False,False,40.7662551,-74.0254205,32nd St & Shippen,"FINAL PRICE REDUCTION! SIGNIFICANTLY LOWER THAN MARKET VALUE!  Owner wants sold in the next two weeks. BRING YOUR OFFERS!  Location, location, location! Luxury condo building located right outside Lincoln Tunnel. One stop to NYC. This apartment overlooks the entrance of Lincoln Tunnel with a magnificent view of NYC and Hudson River!   Rare large luxury condo building with only 12 units, offering plenty of space and privacy. The building has a gym and a kids' playroom.  The apartment is a huge 3 bedroom with 2.5 bathrooms and almost 3,000 sq ft space. Unique duplex design with a separate entrance on each floor. Two skylights bring in a lot of natural light. Two large family rooms offering plenty of space for entertainment. Spacious kitchen with stainless steel GE appliances, including a 36 range and hood for professional chefs. Large laundry room makes it easy for all your linens. In addition, there is a bonus sauna room with a custom built-in sauna - a perfect relax after a long day of hard work!  The property comes with two deeded parking spaces.",True,high,False,,low,,,,Hoboken,2.105,Port Imperial,1.064,Port Imperial,1.064,,,
